"Name","ID","Partei.x","Alter","Bezirk","Kalenderwoche","Anzahl"
"Agnes Sirkka Prammer","1447681058","GRÜNE",46,"4A Linz und Umgebung","12","1"
"Agnes Sirkka Prammer","1447681058","GRÜNE",46,"4A Linz und Umgebung","24","2"
"Agnes Sirkka Prammer","1447681058","GRÜNE",46,"4A Linz und Umgebung","25","1"
"Agnes Sirkka Prammer","1447681058","GRÜNE",46,"4A Linz und Umgebung","3","1"
"Agnes Sirkka Prammer","1447681058","GRÜNE",46,"4A Linz und Umgebung","11","1"
"Agnes Sirkka Prammer","1447681058","GRÜNE",46,"4A Linz und Umgebung","8","2"
"Agnes Sirkka Prammer","1447681058","GRÜNE",46,"4A Linz und Umgebung","18","1"
"Agnes Sirkka Prammer","1447681058","GRÜNE",46,"4A Linz und Umgebung","19","1"
"Agnes Sirkka Prammer","1447681058","GRÜNE",46,"4A Linz und Umgebung","6","1"
"Agnes Sirkka Prammer","1447681058","GRÜNE",46,"4A Linz und Umgebung","13","1"
"Agnes Sirkka Prammer","1447681058","GRÜNE",46,"4A Linz und Umgebung","22","1"
"Agnes Sirkka Prammer","1447681058","GRÜNE",46,"4A Linz und Umgebung","23","2"
"Agnes Sirkka Prammer","1447681058","GRÜNE",46,"4A Linz und Umgebung","26","1"
"Agnes Sirkka Prammer","1447681058","GRÜNE",46,"4A Linz und Umgebung","31","1"
"Andreas Hanger","3367085355","ÖVP",55,"3C Mostviertel","25","2"
"Andreas Hanger","3367085355","ÖVP",55,"3C Mostviertel","23","1"
"Andreas Hanger","3367085355","ÖVP",55,"3C Mostviertel","26","2"
"Andreas Hanger","3367085355","ÖVP",55,"3C Mostviertel","27","1"
"Andreas Hanger","3367085355","ÖVP",55,"3C Mostviertel","24","2"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","19","10"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","22","14"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","15","14"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","21","14"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","13","14"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","14","12"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","33","10"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","9","10"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","4","14"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","5","12"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","23","8"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","34","12"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","25","10"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","10","10"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","11","14"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","12","14"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","16","10"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","17","12"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","18","12"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","2","14"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","3","14"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","8","12"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","20","14"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","26","10"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","24","10"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","1","4"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","28","12"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","31","14"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","27","12"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","6","12"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","7","10"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","32","6"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","30","8"
"Andreas Kollross","2772835668","SPÖ",53,"3F Wien Umgebung","29","12"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","11","3"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","9","2"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","33","4"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","12","5"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","31","4"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","32","2"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","8","3"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","23","5"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","24","6"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","2","5"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","3","4"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","4","5"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","34","4"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","6","6"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","7","2"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","22","4"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","14","1"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","15","5"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","25","3"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","13","5"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","18","3"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","5","3"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","16","6"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","17","3"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","21","4"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","27","4"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","19","5"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","20","5"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","26","6"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","28","4"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","29","6"
"Barbara Neßler","9,74E+17","GRÜNE",33,"7 Tirol","30","6"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","8","12"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","9","10"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","27","14"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","32","8"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","33","8"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","10","14"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","5","14"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","6","6"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","7","14"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","26","12"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","21","14"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","22","14"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","23","14"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","20","14"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","12","14"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","2","14"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","28","10"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","29","2"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","3","14"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","4","14"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","16","8"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","19","14"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","18","12"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","25","14"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","13","12"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","14","12"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","11","14"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","24","12"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","15","12"
"Beate Meinl-Reisinger","444969570","NEOS",46,"B Bundeswahlvorschlag","17","14"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","10","5"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","8","6"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","7","6"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","11","3"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","5","7"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","17","3"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","13","2"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","15","5"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","6","7"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","22","3"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","9","6"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","25","1"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","12","7"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","3","6"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","4","5"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","14","3"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","26","4"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","30","1"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","31","2"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","18","1"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","29","4"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","21","3"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","34","3"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","24","4"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","2","5"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","19","4"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","20","1"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","27","2"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","28","6"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","23","4"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","32","1"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","16","4"
"Christian Hafenecker","150739282","FPÖ",43,"3D Niederösterreich Mitte","33","3"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","6","1"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","7","2"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","32","1"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","33","3"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","34","2"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","5","3"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","27","1"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","28","5"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","29","3"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","30","1"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","31","1"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","4","1"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","18","4"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","19","4"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","20","3"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","21","1"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","8","4"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","9","4"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","10","3"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","11","2"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","12","2"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","1","3"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","2","2"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","3","1"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","17","3"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","16","5"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","24","4"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","25","1"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","26","2"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","22","1"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","14","3"
"Christoph Matznetter","249404950","SPÖ",65,"9 Wien","15","2"
"Christoph Stark","88396316","ÖVP",57,"6B Oststeiermark","6","1"
"Christoph Stark","88396316","ÖVP",57,"6B Oststeiermark","2","1"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","12","4"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","11","6"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","13","2"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","19","4"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","30","6"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","10","10"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","23","8"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","17","4"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","9","6"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","6","6"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","20","12"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","21","6"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","14","10"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","15","6"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","22","2"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","16","2"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","28","4"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","29","2"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","7","6"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","2","2"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","3","10"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","8","10"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","32","2"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","5","8"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","26","4"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","27","4"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","25","4"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","33","2"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","4","6"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","31","2"
"Dagmar Belakowitsch","518358904","FPÖ",55,"B Bundeswahlvorschlag","24","6"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","1","1"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","2","4"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","3","3"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","4","5"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","5","7"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","6","6"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","7","6"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","8","6"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","9","7"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","10","2"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","11","3"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","12","5"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","13","4"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","14","3"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","15","5"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","16","4"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","17","5"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","18","5"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","19","5"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","20","4"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","21","3"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","22","3"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","23","3"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","24","5"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","25","4"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","26","3"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","27","4"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","28","4"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","29","2"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","30","2"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","31","1"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","32","2"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","33","2"
"David Stögmüller","540694329","GRÜNE",37,"4 Oberösterreich","34","1"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","11","6"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","18","1"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","19","5"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","17","2"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","8","4"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","9","3"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","7","6"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","14","5"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","15","2"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","12","4"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","13","5"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","32","3"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","33","5"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","34","3"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","20","7"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","21","6"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","22","7"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","23","6"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","10","2"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","24","6"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","25","7"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","29","5"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","30","5"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","16","3"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","2","3"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","3","5"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","4","3"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","5","3"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","6","4"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","28","5"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","26","7"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","27","4"
"Douglas Hoyos-Trauttmansdorff","87757854","NEOS",33,"B Bundeswahlvorschlag","31","4"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","19","1"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","11","3"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","20","7"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","6","2"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","18","2"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","10","2"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","13","2"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","8","2"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","9","1"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","16","3"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","12","1"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","25","4"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","14","2"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","34","2"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","21","5"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","4","1"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","5","3"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","26","3"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","27","3"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","22","4"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","23","3"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","17","2"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","24","4"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","28","1"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","29","3"
"Elisabeth Götze","1213149800","GRÜNE",58,"3 Niederösterreich","31","1"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","30","1"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","31","1"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","19","2"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","25","3"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","26","1"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","8","2"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","32","1"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","29","1"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","5","4"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","7","1"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","20","1"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","9","1"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","33","1"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","34","2"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","27","2"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","23","1"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","24","1"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","1","1"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","18","1"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","28","1"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","3","2"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","4","2"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","14","1"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","13","2"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","11","1"
