Partei;Name;ID;Bezirk;Kalenderwoche;Anzahl
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;8;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;9;6
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;10;6
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;11;6
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;12;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;13;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;14;5
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;15;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;16;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;17;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;18;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;19;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;20;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;21;6
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;22;6
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;23;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;24;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;25;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;26;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;27;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;28;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;29;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;30;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;31;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;32;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;33;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;34;7
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;2;6
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;3;7
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;4;7
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;5;6
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;6;6
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;7;6
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;8;7
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;9;7
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;10;5
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;11;7
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;12;6
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;13;6
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;14;5
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;15;7
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;16;7
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;17;6
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;18;7
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;19;5
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;20;5
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;21;5
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;22;6
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;23;4
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;24;6
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;25;4
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;26;4
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;27;5
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;28;4
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;30;6
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;31;6
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;32;2
GRÜNE;Disoski Meri, Mag.;2328562887;9 Wien;34;1
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;2;1
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;3;5
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;4;2
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;6;1
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;7;1
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;8;1
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;9;1
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;10;1
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;11;1
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;12;1
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;13;1
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;14;1
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;17;2
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;18;1
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;19;1
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;22;2
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;23;4
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;24;2
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;25;3
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;26;1
GRÜNE;El-Nagashi Faika, Mag.;337807320;9 Wien;34;4
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;1;1
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;2;6
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;3;6
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;4;7
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;5;6
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;6;7
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;7;3
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;8;7
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;9;6
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;10;5
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;11;6
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;12;6
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;13;7
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;14;4
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;15;7
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;16;6
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;17;7
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;18;5
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;19;6
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;20;5
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;21;6
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;22;5
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;23;7
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;24;7
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;25;6
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;26;7
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;27;6
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;28;7
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;31;3
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;32;7
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;33;6
GRÜNE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien Süd-West;34;6
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;2;3
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;3;1
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;4;1
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;5;2
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;6;2
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;7;1
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;8;1
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;10;1
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;21;4
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;22;4
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;23;4
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;24;5
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;25;1
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;26;2
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;27;4
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;28;2
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;29;2
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;31;2
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;32;2
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;33;4
NEOS;Eypeltauer Felix, Mag.;494861194;4 Oberösterreich;34;2
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;1;3
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;2;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;3;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;4;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;5;6
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;6;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;7;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;8;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;9;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;10;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;11;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;12;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;13;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;14;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;15;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;16;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;17;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;18;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;19;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;20;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;21;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;22;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;23;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;24;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;25;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;26;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;27;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;28;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;29;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;30;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;31;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;32;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;33;7
GRÜNE;Fischer Ulrike, Mag.;1,01021E+18;3 Niederösterreich;34;7
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;4;1
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;5;3
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;6;2
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;8;2
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;9;1
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;10;2
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;11;3
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;12;1
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;13;2
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;14;2
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;16;3
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;17;2
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;18;2
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;19;1
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;20;7
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;21;5
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;22;4
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;23;3
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;24;4
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;25;4
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;26;3
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;27;3
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;28;1
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;29;3
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;31;1
GRÜNE;Götze Elisabeth, Dr.;1213149800;3 Niederösterreich;34;2
GRÜNE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;2;2
GRÜNE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;3;1
GRÜNE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;4;3
GRÜNE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;5;4
GRÜNE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;6;2
GRÜNE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;7;1
GRÜNE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;8;1
GRÜNE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;11;1
GRÜNE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;12;1
GRÜNE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;13;1
GRÜNE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;16;1
GRÜNE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;17;1
GRÜNE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;18;2
GRÜNE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;20;1
GRÜNE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;23;1
GRÜNE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;25;1
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;1;2
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;2;5
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;3;6
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;4;6
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;5;6
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;6;5
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;7;7
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;8;6
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;9;2
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;10;3
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;11;5
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;12;7
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;13;4
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;14;4
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;15;5
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;16;6
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;17;6
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;18;6
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;19;7
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;20;7
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;21;6
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;22;5
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;23;4
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;24;3
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;25;4
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;26;5
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;27;6
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;28;6
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;29;6
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;30;6
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;31;6
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;32;6
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;33;5
GRÜNE;Hammer Lukas;256221937;9F Wien Nord-West;34;5
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;2;6
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;3;6
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;4;4
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;5;5
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;6;3
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;7;5
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;8;3
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;9;3
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;10;5
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;11;5
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;12;4
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;13;5
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;14;3
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;15;5
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;16;5
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;17;6
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;18;6
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;19;4
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;20;5
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;21;3
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;22;3
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;23;5
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;24;6
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;25;4
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;26;3
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;27;3
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;28;4
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;30;3
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;31;1
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;32;1
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;33;2
SPÖ;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;34;5
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;1;3
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;2;5
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;3;4
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;4;6
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;5;5
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;6;5
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;7;6
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;8;2
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;9;5
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;10;3
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;11;2
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;12;2
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;13;2
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;14;3
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;15;4
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;16;3
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;17;2
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;18;3
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;19;3
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;20;5
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;21;6
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;22;3
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;23;3
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;24;1
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;25;3
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;26;3
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;27;3
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;28;1
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;29;2
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;30;5
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;31;5
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;33;2
FPÖ;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;34;5
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;2;3
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;3;5
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;4;3
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;5;3
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;6;4
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;7;6
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;8;4
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;9;3
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;10;2
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;11;6
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;12;4
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;13;5
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;14;5
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;15;2
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;16;3
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;17;2
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;18;1
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;19;5
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;20;7
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;21;6
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;22;7
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;23;6
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;24;6
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;25;7
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;26;7
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;27;4
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;28;5
NEOS;Hoyos-Trauttmansdorff Douglas;87757854;B Bundeswahlvorschlag;29;5
